active_source_references,asset_type,authority_inventory_bytes,authority_inventory_sha256,authority_witness_target_presence,current_public_source_package_presence,distribution_disposition,edition_id,existing_backend_record,extras_installed,format_classification,frozen_bytes,frozen_path,frozen_sha256,id,localized_derivative_target_presence,machine_backend_evidence_artifact_id,name,o018_pyomo_highs,platform_classification,proprietary_runtime_required_for_r017_workflow,recorded_at,redistribution_status,replacement_asset_ids,resource_id,responsible_workflow,rights_component_id,runtime,runtime_closure_disposition,runtime_closure_evidence_artifact_id,runtime_dependencies,runtime_dependency_ids,schema_name,schema_version,source_bytes,source_content_sha256,source_linkage,source_path,status,supersedes_id,target_bytes,target_content_sha256,target_hash_guard,target_path,version,visualization_runtime_closure_role,wheel_artifact_id,witness_kind
,figure_png,,,,,,,,,,,,,asset.r017.cover.mip-region,,,,,,,2026-08-23T00:00:00+02:00,,,,codex-r017-o018-id-production,rights.r017.content,,,,,,interlanguage.asset,0.1.0,21843,65467157640e6cbe8873d6a5c9684e7babac731277b8ce98e7151391a2057fd5,,Intro-Math-Programming/baseText/optimization/figures/figures-static/MIP-feasible-region.png,built,,21843,65467157640e6cbe8873d6a5c9684e7babac731277b8ce98e7151391a2057fd5,pass,Intro-Math-Programming/baseText/optimization/figures/figures-static/MIP-feasible-region.png,,,,
,figure_pdf,,,,,,,,,,,,,asset.r017.figure.integer.pdf,,,,,,,2026-08-23T00:00:00+02:00,,,,codex-r017-o018-id-production,rights.r017.content,,,,,,interlanguage.asset,0.1.0,41679,a4c570ab6fb0edfc894d762cda0f148d186dbb0994c9ae98c7be8eab67783572,,Intro-Math-Programming/baseText/Figures/integer-programming.pdf,built,,48893,c694543f5603382c855e16b0dbc5ac3c86870c975caa3cf5cf8cc7b5b663c49f,pass,Intro-Math-Programming/baseText/Figures/integer-programming.pdf,,,,
,figure_source_tex,,,,,,,,,,,,,asset.r017.figure.integer.source,,,,,,,2026-08-23T00:00:00+02:00,,,,codex-r017-o018-id-production,rights.r017.content,,,,,,interlanguage.asset,0.1.0,2057,fc2733586cda89fb64c58fd6003a633bdc09c5af7e8bd8a94eaf3c3cd6d7cf5a,,Intro-Math-Programming/baseText/Figures/integer-programming.tex,built,,2062,8110942168f14d7a2ace6d53855cd1461517157bf9c7272df4fdae34ec12a830,pass,Intro-Math-Programming/baseText/Figures/integer-programming.tex,,,,
,figure_pdf,,,,,,,,,,,,,asset.r017.figure.lp.pdf,,,,,,,2026-08-23T00:00:00+02:00,,,,codex-r017-o018-id-production,rights.r017.content,,,,,,interlanguage.asset,0.1.0,24243,db27fc37fa020eee2e576b60423d949adfcd247da081c9e4bdc6a19b6c7f45fe,,Intro-Math-Programming/baseText/Figures/LP-figure.pdf,built,,27558,9ead9741cf6f6a6aa102869cda414f4857053292545774aa91b3a19f62c9dd72,pass,Intro-Math-Programming/baseText/Figures/LP-figure.pdf,,,,
,figure_source_tex,,,,,,,,,,,,,asset.r017.figure.lp.source,,,,,,,2026-08-23T00:00:00+02:00,,,,codex-r017-o018-id-production,rights.r017.content,,,,,,interlanguage.asset,0.1.0,1904,9fd40dd3d365c9014dd8a3ef7a2edced30552549a64d65d889f998523e2521a7,,Intro-Math-Programming/baseText/Figures/LP-figure.tex,built,,1907,defc6d0bae22212edff16af5c9d616acba68956068b2c4f3b177039e3a330189,pass,Intro-Math-Programming/baseText/Figures/LP-figure.tex,,,,
,figure_pdf,,,,,,,,,,,,,asset.r017.figure.tree.pdf,,,,,,,2026-08-23T00:00:00+02:00,,,,codex-r017-o018-id-production,rights.r017.content,,,,,,interlanguage.asset,0.1.0,44463,d679aa704ef3042fc8285d43b1919bb333c0e5d61d4ff78580e31bba2d019bab,,Intro-Math-Programming/baseText/Figures/tree-diagram-types.pdf,built,,47020,dc95bd0f3377add3f7f6b4d9918974198896551ddec250b3c998f51c436fd358,pass,Intro-Math-Programming/baseText/Figures/tree-diagram-types.pdf,,,,
,figure_source_tex,,,,,,,,,,,,,asset.r017.figure.tree.source,,,,,,,2026-08-23T00:00:00+02:00,,,,codex-r017-o018-id-production,rights.r017.content,,,,,,interlanguage.asset,0.1.0,3259,e86826b45f2df5389f54b7d74fee36095e54e6eefda07900deec2d1c8275a303,,Intro-Math-Programming/baseText/Figures/tree-diagram-types.tex,built,,3343,96de7c1f8abf16a41a21eda5f30be1b36e2074376f5e79ff39c45e8bc97b9c8f,pass,Intro-Math-Programming/baseText/Figures/tree-diagram-types.tex,,,,
,figure_jpeg,,,,,,,,,,,,,asset.r017.full.figures.excel-sensitivity-jpg,,,,,,,2026-08-23T00:00:00+02:00,included,,,codex-r017-o018-id-production,rights.r017.content,,,,,,interlanguage.asset,0.1.0,116556,5cddb6e114fd70aea630f2d77069e31a2bf43c7d2e6a1f61ee5986b68174a27b,,Intro-Math-Programming/baseText/Figures/excel-sensitivity.JPG,verified,,116556,5cddb6e114fd70aea630f2d77069e31a2bf43c7d2e6a1f61ee5986b68174a27b,pass,Intro-Math-Programming/baseText/Figures/excel-sensitivity.JPG,,,,
,figure_jpeg,,,,,,,,,,,,,asset.r017.full.figures.excel-sensitivity-report-jpg,,,,,,,2026-08-23T00:00:00+02:00,included,,,codex-r017-o018-id-production,rights.r017.content,,,,,,interlanguage.asset,0.1.0,235072,29303a648dde60078818355832163a53eb12f6a4ee962ad37df36473b08b4c9f,,Intro-Math-Programming/baseText/Figures/excel-sensitivity-report.JPG,verified,,235072,29303a648dde60078818355832163a53eb12f6a4ee962ad37df36473b08b4c9f,pass,Intro-Math-Programming/baseText/Figures/excel-sensitivity-report.JPG,,,,
,figure_jpeg,,,,,,,,,,,,,asset.r017.full.figures.excel-setup-jpg,,,,,,,2026-08-23T00:00:00+02:00,included,,,codex-r017-o018-id-production,rights.r017.content,,,,,,interlanguage.asset,0.1.0,109958,6fe087bdedb54930a1dcaf827ce75b8524edea3c92ddbf9374346d9fd5b0f8bd,,Intro-Math-Programming/baseText/Figures/excel-setup.JPG,verified,,109958,6fe087bdedb54930a1dcaf827ce75b8524edea3c92ddbf9374346d9fd5b0f8bd,pass,Intro-Math-Programming/baseText/Figures/excel-setup.JPG,,,,
,figure_png,,,,,,,,,,,,,asset.r017.full.figures.konigsberg-bridges-png,,,,,,,2026-08-23T00:00:00+02:00,included,,,codex-r017-o018-id-production,rights.thirdparty.konigsberg-wikimedia,,,,,,interlanguage.asset,0.1.0,32956,6c8963bdeb2f92b5f5ca49f65476e1e97a0f9dea5ab36c839d2be542714081e2,,Intro-Math-Programming/baseText/Figures/Konigsberg_bridges.png,verified,,32956,6c8963bdeb2f92b5f5ca49f65476e1e97a0f9dea5ab36c839d2be542714081e2,pass,Intro-Math-Programming/baseText/Figures/Konigsberg_bridges.png,,,,
,figure_pdf,,,,,,,,,,,,,asset.r017.full.figures.pareto-curve-pdf,,,,,,,2026-08-23T00:00:00+02:00,included,,,codex-r017-o018-id-production,rights.r017.content,,,,,,interlanguage.asset,0.1.0,29283,6d7037197309a2fe91f34c805c6b14330566ce31e3a0337a73e5f205d05f5dc1,,Intro-Math-Programming/baseText/Figures/pareto-curve.pdf,verified,,29283,6d7037197309a2fe91f34c805c6b14330566ce31e3a0337a73e5f205d05f5dc1,pass,Intro-Math-Programming/baseText/Figures/pareto-curve.pdf,,,,
,figure_pdf,,,,,,,,,,,,,asset.r017.full.figures.risk-plot-pdf,,,,,,,2026-08-23T00:00:00+02:00,included,,,codex-r017-o018-id-production,rights.r017.content,,,,,,interlanguage.asset,0.1.0,54488,2353bdf8c6e5ba0f62ce73d350d923ebae58a29b0750743379d8305643f747f1,,Intro-Math-Programming/baseText/Figures/risk-plot.pdf,verified,,54488,2353bdf8c6e5ba0f62ce73d350d923ebae58a29b0750743379d8305643f747f1,pass,Intro-Math-Programming/baseText/Figures/risk-plot.pdf,,,,
,figure_jpeg,,,,,,,,,,,,,asset.r017.full.figures.sensitivity-objective-jpg,,,,,,,2026-08-23T00:00:00+02:00,included,,,codex-r017-o018-id-production,rights.r017.content,,,,,,interlanguage.asset,0.1.0,195173,5effeda88d6877a4cf2a498da801652197dd42886bd5890b38001e5ae6054880,,Intro-Math-Programming/baseText/Figures/sensitivity-objective.JPG,verified,,195173,5effeda88d6877a4cf2a498da801652197dd42886bd5890b38001e5ae6054880,pass,Intro-Math-Programming/baseText/Figures/sensitivity-objective.JPG,,,,
,figure_png,,,,,,,,,,,,,asset.r017.full.graph-theory.dijkstra-soln-png,,,,,,,2026-08-23T00:00:00+02:00,included,,,codex-r017-o018-id-production,rights.r017.content,,,,,,interlanguage.asset,0.1.0,27650,d2f4c824d01046480782ef8c9b73a4e68ed62c8922ccbf48c9ed351478e6c4cf,,Intro-Math-Programming/baseText/graph-theory-graphics/dijkstra-soln.png,verified,,27650,d2f4c824d01046480782ef8c9b73a4e68ed62c8922ccbf48c9ed351478e6c4cf,pass,Intro-Math-Programming/baseText/graph-theory-graphics/dijkstra-soln.png,,,,
,figure_png,,,,,,,,,,,,,asset.r017.full.graph-theory.dijkstra0-png,,,,,,,2026-08-23T00:00:00+02:00,included,,,codex-r017-o018-id-production,rights.r017.content,,,,,,interlanguage.asset,0.1.0,21883,e460cc2ad54ec19520237f8fa23a81ab9c22d75b1435045701e794c9ad685e58,,Intro-Math-Programming/baseText/graph-theory-graphics/dijkstra0.png,verified,,21883,e460cc2ad54ec19520237f8fa23a81ab9c22d75b1435045701e794c9ad685e58,pass,Intro-Math-Programming/baseText/graph-theory-graphics/dijkstra0.png,,,,
,figure_png,,,,,,,,,,,,,asset.r017.full.graph-theory.dijkstra1-png,,,,,,,2026-08-23T00:00:00+02:00,included,,,codex-r017-o018-id-production,rights.r017.content,,,,,,interlanguage.asset,0.1.0,23539,c32dc9c4bad1d1edf075b795a3eafae36c68846c3ebfd3575f5bf770b2688cd0,,Intro-Math-Programming/baseText/graph-theory-graphics/dijkstra1.png,verified,,23539,c32dc9c4bad1d1edf075b795a3eafae36c68846c3ebfd3575f5bf770b2688cd0,pass,Intro-Math-Programming/baseText/graph-theory-graphics/dijkstra1.png,,,,
,figure_png,,,,,,,,,,,,,asset.r017.full.graph-theory.dijkstra2-png,,,,,,,2026-08-23T00:00:00+02:00,included,,,codex-r017-o018-id-production,rights.r017.content,,,,,,interlanguage.asset,0.1.0,24859,bbc295086312a1b63431279c0dd54c6e1c629aa901e11228ee46875bc9883869,,Intro-Math-Programming/baseText/graph-theory-graphics/dijkstra2.png,verified,,24859,bbc295086312a1b63431279c0dd54c6e1c629aa901e11228ee46875bc9883869,pass,Intro-Math-Programming/baseText/graph-theory-graphics/dijkstra2.png,,,,
,figure_png,,,,,,,,,,,,,asset.r017.full.graph-theory.dijkstra3-png,,,,,,,2026-08-23T00:00:00+02:00,included,,,codex-r017-o018-id-production,rights.r017.content,,,,,,interlanguage.asset,0.1.0,26365,02aac6a76f372a2d9e197ae5e65369c5ecfa3fcd236587bc28db0d592b7fd3fd,,Intro-Math-Programming/baseText/graph-theory-graphics/dijkstra3.png,verified,,26365,02aac6a76f372a2d9e197ae5e65369c5ecfa3fcd236587bc28db0d592b7fd3fd,pass,Intro-Math-Programming/baseText/graph-theory-graphics/dijkstra3.png,,,,
,figure_png,,,,,,,,,,,,,asset.r017.full.graph-theory.dijkstra4-png,,,,,,,2026-08-23T00:00:00+02:00,included,,,codex-r017-o018-id-production,rights.r017.content,,,,,,interlanguage.asset,0.1.0,28935,0f3b151d4bf9cc5cfa9e8b292f58ca70456492c633e8af97b181b76a24ae4004,,Intro-Math-Programming/baseText/graph-theory-graphics/dijkstra4.png,verified,,28935,0f3b151d4bf9cc5cfa9e8b292f58ca70456492c633e8af97b181b76a24ae4004,pass,Intro-Math-Programming/baseText/graph-theory-graphics/dijkstra4.png,,,,
,figure_png,,,,,,,,,,,,,asset.r017.full.graph-theory.dijkstra5-png,,,,,,,2026-08-23T00:00:00+02:00,included,,,codex-r017-o018-id-production,rights.r017.content,,,,,,interlanguage.asset,0.1.0,30226,02dbe69b72de51e945e80f51ec00689dadfcb9fe46aa2fea9e9b3831ee32b516,,Intro-Math-Programming/baseText/graph-theory-graphics/dijkstra5.png,verified,,30226,02dbe69b72de51e945e80f51ec00689dadfcb9fe46aa2fea9e9b3831ee32b516,pass,Intro-Math-Programming/baseText/graph-theory-graphics/dijkstra5.png,,,,
,figure_png,,,,,,,,,,,,,asset.r017.full.graph-theory.dijkstra6-png,,,,,,,2026-08-23T00:00:00+02:00,included,,,codex-r017-o018-id-production,rights.r017.content,,,,,,interlanguage.asset,0.1.0,31226,c0274aab66503669ebd126c28d7454b04a2600cf1f79b79ef9a1729f2066e198,,Intro-Math-Programming/baseText/graph-theory-graphics/dijkstra6.png,verified,,31226,c0274aab66503669ebd126c28d7454b04a2600cf1f79b79ef9a1729f2066e198,pass,Intro-Math-Programming/baseText/graph-theory-graphics/dijkstra6.png,,,,
,figure_png,,,,,,,,,,,,,asset.r017.full.graph-theory.dijkstra7-png,,,,,,,2026-08-23T00:00:00+02:00,included,,,codex-r017-o018-id-production,rights.r017.content,,,,,,interlanguage.asset,0.1.0,33104,bb7075c8436a106268cab903d342ba039359e95fd8b2a6ebaa4c670999af5882,,Intro-Math-Programming/baseText/graph-theory-graphics/dijkstra7.png,verified,,33104,bb7075c8436a106268cab903d342ba039359e95fd8b2a6ebaa4c670999af5882,pass,Intro-Math-Programming/baseText/graph-theory-graphics/dijkstra7.png,,,,
,figure_png,,,,,,,,,,,,,asset.r017.full.graph-theory.dijkstra8-png,,,,,,,2026-08-23T00:00:00+02:00,included,,,codex-r017-o018-id-production,rights.r017.content,,,,,,interlanguage.asset,0.1.0,33057,d9fb3c99f2048068756bd995b6a5820b0e342bc160c63fe2b0206a8c3d3207c9,,Intro-Math-Programming/baseText/graph-theory-graphics/dijkstra8.png,verified,,33057,d9fb3c99f2048068756bd995b6a5820b0e342bc160c63fe2b0206a8c3d3207c9,pass,Intro-Math-Programming/baseText/graph-theory-graphics/dijkstra8.png,,,,
,figure_png,,,,,,,,,,,,,asset.r017.full.graph-theory.graphexercise1-png,,,,,,,2026-08-23T00:00:00+02:00,included,,,codex-r017-o018-id-production,rights.thirdparty.lippman,,,,,,interlanguage.asset,0.1.0,6233,addf504267ff46330fc65278e049976e75a26cd4dfbe0a57cd13c3f4de454c3d,,Intro-Math-Programming/baseText/graph-theory-graphics/GraphExercise1.png,verified,,6233,addf504267ff46330fc65278e049976e75a26cd4dfbe0a57cd13c3f4de454c3d,pass,Intro-Math-Programming/baseText/graph-theory-graphics/GraphExercise1.png,,,,
,figure_png,,,,,,,,,,,,,asset.r017.full.graph-theory.graphexercise2-png,,,,,,,2026-08-23T00:00:00+02:00,included,,,codex-r017-o018-id-production,rights.thirdparty.lippman,,,,,,interlanguage.asset,0.1.0,12416,3df1d74ea7fdd8a0dd4e5dc9ca2fd21c505e8defb204690a171d033440c2a0da,,Intro-Math-Programming/baseText/graph-theory-graphics/GraphExercise2.png,verified,,12416,3df1d74ea7fdd8a0dd4e5dc9ca2fd21c505e8defb204690a171d033440c2a0da,pass,Intro-Math-Programming/baseText/graph-theory-graphics/GraphExercise2.png,,,,
,figure_png,,,,,,,,,,,,,asset.r017.full.graph-theory.graphpicture-png,,,,,,,2026-08-23T00:00:00+02:00,included,,,codex-r017-o018-id-production,rights.thirdparty.lippman-sam-beebe,,,,,,interlanguage.asset,0.1.0,738362,31604e5e20caab8bc39cc80dbd03633a000c8b7213c13f864d8179248bf012dc,,Intro-Math-Programming/baseText/graph-theory-graphics/GraphPicture.png,verified,,738362,31604e5e20caab8bc39cc80dbd03633a000c8b7213c13f864d8179248bf012dc,pass,Intro-Math-Programming/baseText/graph-theory-graphics/GraphPicture.png,,,,
,figure_png,,,,,,,,,,,,,asset.r017.full.graph-theory.graphpicturedot-png,,,,,,,2026-08-23T00:00:00+02:00,included,,,codex-r017-o018-id-production,rights.thirdparty.lippman-sam-beebe,,,,,,interlanguage.asset,0.1.0,204888,ac641e53b79da759306db0aee4625b4d29010ef45232c47d9c1483cb194bb85f,,Intro-Math-Programming/baseText/graph-theory-graphics/GraphPictureDot.png,verified,,204888,ac641e53b79da759306db0aee4625b4d29010ef45232c47d9c1483cb194bb85f,pass,Intro-Math-Programming/baseText/graph-theory-graphics/GraphPictureDot.png,,,,
,book_asset,,,,,,,,,,,,,asset.r017.full.optimization-static.00-metadata-bib,,,,,,,2026-08-23T00:00:00+02:00,included,,,codex-r017-o018-id-production,rights.r017.content,,,,,,interlanguage.asset,0.1.0,71076,d4aea30cb180732126f81989096b35ff938447fe6df9ae0ed408c592c9664aed,,Intro-Math-Programming/baseText/optimization/figures/figures-static/00_METADATA.bib,verified,,71237,fe65b23760b9e052ad56467abd0fd58e46a6a9d1e29fdad1933bab3e388253d8,pass,Intro-Math-Programming/baseText/optimization/figures/figures-static/00_METADATA.bib,,,,
,figure_pdf,,,,,,,,,,,,,asset.r017.full.optimization-static.facility-location-pdf,,,,,,,2026-08-23T00:00:00+02:00,included,,,codex-r017-o018-id-production,rights.r017.content,,,,,,interlanguage.asset,0.1.0,16330,3dc485e534c968d8de2b902dc19de8bd76654098e5c6dd3a177a4bca2c077f2b,,Intro-Math-Programming/baseText/optimization/figures/figures-static/facility-location.pdf,verified,,21032,098555c32615eeea1984fefaa402c6bb3e0953a127265e08c97ce25c549339d7,pass,Intro-Math-Programming/baseText/optimization/figures/figures-static/facility-location.pdf,,,,
,figure_source_tex,,,,,,,,,,,,,asset.r017.full.optimization-static.facility-location-tex,,,,,,,2026-08-23T00:00:00+02:00,included,,,codex-r017-o018-id-production,rights.r017.content,,,,,,interlanguage.asset,0.1.0,2512,248e74eb2e0ca09d8c4e612e0c8c0c21a3f811eb2b84ff4de9d2f28dc7670b41,,Intro-Math-Programming/baseText/optimization/figures/figures-static/facility-location.tex,verified,,2469,1f4ba5e7fb1a81da7078a600a6cb057faf05c153962b73a174d430ae3278bbee,pass,Intro-Math-Programming/baseText/optimization/figures/figures-static/facility-location.tex,,,,
,figure_png,,,,,,,,,,,,,asset.r017.full.optimization-static.jssp-duplo-actual-png,,,,,,,2026-08-23T00:00:00+02:00,included,,,codex-r017-o018-id-production,rights.r017.content,,,,,,interlanguage.asset,0.1.0,15654640,591dd208d275fad8de28a3d16de9170850e335fccb04426c1c8f2fe130a02db1,,Intro-Math-Programming/baseText/optimization/figures/figures-static/jssp-duplo-actual.png,verified,,15654640,591dd208d275fad8de28a3d16de9170850e335fccb04426c1c8f2fe130a02db1,pass,Intro-Math-Programming/baseText/optimization/figures/figures-static/jssp-duplo-actual.png,,,,
,figure_png,,,,,,,,,,,,,asset.r017.full.optimization-static.jssp-duplo-png,,,,,,,2026-08-23T00:00:00+02:00,included,,,codex-r017-o018-id-production,rights.r017.content,,,,,,interlanguage.asset,0.1.0,11869,933410f7c8bb2475d05e3abc73dc6e6d43da2f0d65036aa9e62c84d9a8d6df53,,Intro-Math-Programming/baseText/optimization/figures/figures-static/jssp-duplo.png,verified,,11869,933410f7c8bb2475d05e3abc73dc6e6d43da2f0d65036aa9e62c84d9a8d6df53,pass,Intro-Math-Programming/baseText/optimization/figures/figures-static/jssp-duplo.png,,,,
,figure_png,,,,,,,,,,,,,asset.r017.full.optimization-static.jssp-png,,,,,,,2026-08-23T00:00:00+02:00,included,,,codex-r017-o018-id-production,rights.r017.content,,,,,,interlanguage.asset,0.1.0,11272,7c0681738b022d77f9b1890707ab75e2b55f6109445c117d643e6cdd932fc95f,,Intro-Math-Programming/baseText/optimization/figures/figures-static/jssp.png,verified,,11272,7c0681738b022d77f9b1890707ab75e2b55f6109445c117d643e6cdd932fc95f,pass,Intro-Math-Programming/baseText/optimization/figures/figures-static/jssp.png,,,,
,figure_png,,,,,,,,,,,,,asset.r017.full.optimization-static.new-york-tolls-png,,,,,,,2026-08-23T00:00:00+02:00,included,,,codex-r017-o018-id-production,rights.r017.content,,,,,,interlanguage.asset,0.1.0,118205,590293a6662d51c5c92639967f8d2a32163cd056818cabc92e6de4968b224228,,Intro-Math-Programming/baseText/optimization/figures/figures-static/new-york-tolls.png,verified,,118205,590293a6662d51c5c92639967f8d2a32163cd056818cabc92e6de4968b224228,pass,Intro-Math-Programming/baseText/optimization/figures/figures-static/new-york-tolls.png,,,,
